name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons	levelGroup	alias
b09fcb	Half-Elf	Pirate	2018-08-12T19:33:09Z	Bard 1	Bard		1		9	13	11	15	13	8	12	17		Athletics|Sleight of Hand|Perception|Deception|Intimidation|Performance|Persuasion	Rapier|Dagger	Minor Illusion*0|Vicious Mockery*0|Faerie Fire*1|Dissonant Whispers*1|Healing Word*1|Tasha's Hideous Laughter*1	08 12 18		NA	NA	Half-Elf	Minor Illusion*0|Vicious Mockery*0|Faerie Fire*1|Dissonant Whispers*1|Healing Word*1|Tasha’s Hideous Laughter*1	Rapier|Dagger	1-3	fervent_wright
e9a755	Wood Elf	Guild Artisan	2018-07-09T17:23:10Z	Wizard 20	Wizard	School of Conjuration	20	Spell Sniper|Elven Accuracy|Elemental Adept|War Caster|Lucky	122	13	10	16	14	20	14	12		Arcana|Insight|Medicine|Perception|Persuasion	Quarterstaff	Blade Ward*0|Firebolt*0|Green-Flame Blade*0|Ray of Frost*0|Message*0|Control Flames*0|Identify (Free)*1|Find Familiar*1|Catapault*1|Ray Of Sickness*1|Disguise Self*1|Misty Step (Free)*2|Mirror Image*2|Scorching Ray*2|Nystul's Magic Aura*2|Mind Spike*2|Counterspell (Signature)*3|Fireball (Signature)*3|Counterspell*3|Dispel Magic*3|Summon Lesser Demons*3|Vampiric Touch*3|Dimension Door*4|Summon Greater Demon*4|Mordenkainen's Faithful Hound*4|Steel Wind Strike*5|Bigby's Hand*5|Contingency*6|Tenser's Transformation*6|Reverse Gravity*7|Forcecage*7|Sunburst*8|Antimagic Shield*8|Clone (Has A Clone) *8|Wish*9|Invulnerability*9	07 09 18		NA	NA	Elf	Blade Ward*0|Fire Bolt*0|Green-Flame Blade*0|Ray of Frost*0|Message*0|Control Flames*0|Identify*1|Find Familiar*1|Catapult*1|Ray of Sickness*1|Disguise Self*1|Misty Step*2|Mirror Image*2|Scorching Ray*2|Nystul’s Magic Aura*2|Mind Spike*2|Counterspell*3|Fireball*3|Counterspell*3|Dispel Magic*3|Summon Lesser Demons*3|Vampiric Touch*3|Dimension Door*4|Summon Greater Demon*4|Mordenkainen’s Faithful Hound*4|Steel Wind Strike*5|Bigby’s Hand*5|Contingency*6|Tenser’s Transformation*6|Reverse Gravity*7|Forcecage*7|Sunburst*8|Antimagic Field*8|Wish*9|Invulnerability*9	Quarterstaff	19-20	laughing_lamport
e9a755	Wood Elf	Guild Artisan	2018-07-09T16:23:02Z	Wizard 20	Wizard	School of Conjuration	20	Spell Sniper|Elven Accuracy|Elemental Adept|War Caster|Lucky	122	13	10	16	14	20	14	12		Arcana|Insight|Medicine|Perception|Persuasion	Quarterstaff		07 09 18		NA	NA	Elf		Quarterstaff	19-20	laughing_lamport
be4de2	Human	Noble	2018-07-09T15:23:12Z	Bard 4	Bard	College of Whispers	4	Prodigy	31	12	12	13	14	14	14	14		History|Insight|Medicine|Perception|Performance|Persuasion	Rapier|Dagger	Mending*0|Vicious Mockery*0|Friends*0|Cure Wounds*1|Healing Word*1|Sleep*1|Tasha's Hedeous Laughter*1|Shatter*2|Locate Object*2|Heat Metal*2	07 09 18		NA	NA	Human	Mending*0|Vicious Mockery*0|Friends*0|Cure Wounds*1|Healing Word*1|Sleep*1|Tasha’s Hideous Laughter*1|Shatter*2|Locate Object*2|Heat Metal*2	Rapier|Dagger	4-7	eloquent_margulis
b2d598	Forest Gnome	Port City Noble	2018-07-09T14:29:17Z	Fighter 14	Fighter	Eldritch Knight	14	Skilled|Polearm Master|Fade Away|Linguist|Squat Nimbleness	88	16	19	15	10	19	14	10		Acrobatics|Arcana|History|Nature|Religion|Insight|Survival|Persuasion	Trident	True Strike*0|Shape Water*0|Prestidigitation*0|Shield*1|Thunderwave*1|Identify*1|Comprehend Languages*1|Dragon's Breath (Lightning) *2|Misty Step*2|See Invisibility*2|Haste*3|Fireball*3|Counterspell*3	07 09 18		NA	NA	Gnome	True Strike*0|Shape Water*0|Prestidigitation*0|Shield*1|Thunderwave*1|Identify*1|Comprehend Languages*1|Misty Step*2|See Invisibility*2|Haste*3|Fireball*3|Counterspell*3	Trident	12-15	brave_ellis
4bc2d4	Lightfoot Halfling	Urban Bounty Hunter	2018-06-28T10:43:56Z	Fighter 2|Monk 2	Fighter|Monk	|	4		30	16	8	17	12	10	15	12		Acrobatics|Stealth|Insight|Perception	Longbow|Whip|Whip|Handaxe		06 28 18		NA	NA	Halfling		Longbow|Whip|Handaxe	4-7	vibrant_bassi
89dbe6	Human	Folk Hero	2018-06-28T23:07:45Z	Wizard 4	Wizard	School of Evocation	4		30	12	10	14	16	18	11	10		Arcana|Animal Handling|Insight|Survival	Quarterstaff		06 28 18		NA	NA	Human		Quarterstaff	4-7	cool_hoover
228f96	Triton	Hermit	2018-06-30T15:06:31Z	Sorcerer 3|Monk 2	Sorcerer|Monk	Shadow Magic|	5		49	13	13	15	16	12	13	17		Religion|Medicine|Deception|Persuasion	Quarterstaff|Dagger|Unarmed strike	Darkness*2	06 30 18		NA	NA	Triton	Darkness*2	Quarterstaff|Dagger|Unarmed Strike	4-7	kind_hypatia
60a252	Wood Elf	Hermit	2018-12-03T01:54:12Z	Druid 20	Druid	Circle of the Land	20	Elven Accuracy	143	15	10	14	14	18	20	10		Arcana|Religion|Animal Handling|Medicine|Perception		Invisibility*2|Pass without Trace*2|Daylight*3|Haste*3|Divination*4|Freedom of Movement*4|Dream*5|Insect Plague*5	12 02 18		NA	NA	Elf	Invisibility*2|Pass Without Trace*2|Daylight*3|Haste*3|Divination*4|Freedom of Movement*4|Dream*5|Insect Plague*5		19-20	epic_banach
048669	Kobold	Miner	2018-06-23T19:32:07Z	Warlock 1	Warlock	The Fiend	1		9	13	9	14	13	6	15	17		Arcana|Animal Handling|Survival|Deception	Dart|Handaxe|Dagger		06 23 18		NA	NA	Kobold		Dart|Handaxe|Dagger	1-3	competent_chatterjee
91446d	Forest Gnome	Hermit	2018-06-23T19:41:37Z	Druid 1	Druid		1		9	11	15	10	12	16	15	13		Nature|Religion|Animal Handling|Medicine	Quarterstaff|Scimitar		06 23 18		NA	NA	Gnome		Quarterstaff|Scimitar	1-3	boring_bartik
c7f3ab	Human	City Watch	2018-06-23T19:27:12Z	Fighter 1	Fighter		1	Dual Wielder	11	16	11	18	13	10	14	16		Athletics|Stealth|Insight|Perception|Intimidation	Longbow|Shortsword|Shortsword|Handaxe		06 23 18		NA	NA	Human		Longbow|Shortsword|Handaxe	1-3	keen_thompson
59db07	Lizardfolk	Urban Vigilante	2018-06-23T19:27:37Z	Ranger 1	Ranger		1		11	16	8	16	12	12	18	13		Athletics|Stealth|Investigation|Insight|Perception|Survival|Deception	Shortsword|Longbow		06 23 18		NA	NA	Lizardfolk		Shortsword|Longbow	1-3	inspiring_galileo
24f0e8	Human	Hermit	2018-09-29T22:56:05Z	Paladin 1	Paladin		1		12	16	14	11	15	13	12	17		Religion|Insight|Medicine|Persuasion	Warhammer|Whip|Javelin		09 29 18		NA	NA	Human		Warhammer|Whip|Javelin	1-3	nervous_varahamihira
3c837e	Half-Orc	Barbarian Tribe Member	2018-11-21T16:00:18Z	Barbarian 1	Barbarian		1		15	14	16	13	16	10	12	8		Athletics|Animal Handling|Perception|Survival|Intimidation	Maul|Handaxe|Javelin		11 21 18		NA	NA	Half-Orc		Maul|Handaxe|Javelin	1-3	bold_kare
560485	Hill Dwarf	Hermit	2018-11-23T18:17:39Z	Druid 1	Druid		1		13	15	7	14	18	15	18	12	Lawful Neutral	Nature|Religion|Animal Handling|Medicine	Quarterstaff|Shillelagh Quarterstaff	Shillelagh*0|Druidcraft*0|Cure Wounds*1|Goodberry*1	11 23 18	LN	N	L	Dwarf	Shillelagh*0|Druidcraft*0|Cure Wounds*1|Goodberry*1	Quarterstaff	1-3	festive_matsumoto
d9ed70	Hill Dwarf	Acolyte	2019-01-17T15:06:15Z	Cleric 1	Cleric	Life Domain	1		11	18	13	12	14	10	16	11		History|Religion|Insight|Medicine	Warhammer	Bless*1|Cure Wounds*1	01 17 19		NA	NA	Dwarf	Bless*1|Cure Wounds*1	Warhammer	1-3	nostalgic_dewdney
2444de	Human	Acolyte	2019-01-08T21:18:30Z	Cleric 5	Cleric	Life Domain	5	Resilient	43	19	14	10	16	10	18	8		History|Religion|Insight|Medicine|Persuasion	Mace|Sling	Guidance*0|Toll The Dead*0|Light*0|Word Of Radiance*0|Bless*1|Cure Wounds*1|Healing Word*1|Guiding Bolt*1|Command*1|Inflict Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Aid*2|Prayer Of Healing*2|Blindness/Deafness*2|Beacon of Hope*3|Revivify*3|Spirit Guardians*3|Animate Dead*3	01 08 19		NA	NA	Human	Guidance*0|Toll the Dead*0|Light*0|Word of Radiance*0|Bless*1|Cure Wounds*1|Healing Word*1|Guiding Bolt*1|Command*1|Inflict Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Aid*2|Prayer of Healing*2|Blindness/Deafness*2|Beacon of Hope*3|Revivify*3|Spirit Guardians*3|Animate Dead*3	Mace|Sling	4-7	awesome_wu
4f9625	Half-Orc	Criminal	2018-12-27T11:48:33Z	Fighter 1	Fighter		1		12	16	17	10	15	10	11	12		Stealth|Perception|Survival|Deception|Intimidation	Maul|Whip|Handaxe		12 27 18		NA	NA	Half-Orc		Maul|Whip|Handaxe	1-3	elegant_ramanujan
39c37f	Scourge Aasimar	Charlatan	2018-12-03T14:15:21Z	Sorcerer 1	Sorcerer	Divine Soul	1		8	12	10	14	14	10	10	17		Sleight of Hand|Insight|Deception|Persuasion	Quarterstaff|Dagger	Cure Wounds*1	12 03 18		NA	NA	Aasimar	Cure Wounds*1	Quarterstaff|Dagger	1-3	quirky_galois
eee419	Wood Elf	Criminal	2018-07-01T09:41:30Z	Rogue 4|Ranger 2	Rogue|Ranger	Scout|	6	Elven Accuracy	72	16	8	18	19	14	14	10	Chaotic Neutral	Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception	Longbow|Rapier|Shortsword|Dagger	Zephyer Strike*1|Hunters Mark*1	07 01 18	CN	N	C	Elf	Zephyr Strike*1|Hunter’s Mark*1	Longbow|Rapier|Shortsword|Dagger	4-7	awesome_shannon
4514a6	High Elf	Guild Artisan	2018-10-10T21:53:15Z	Wizard 10	Wizard	School of Evocation	10	Spell Sniper	66	15	10	20	15	20	10	14		History|Insight|Medicine|Perception|Persuasion	Dagger		10 10 18		NA	NA	Elf		Dagger	8-11	serene_aryabhata
4ccc70	Goliath	Soldier	2018-08-12T17:56:37Z	Fighter 6	Fighter	Samurai	6	Polearm Master|Heavily Armored	68	17	20	12	18	10	14	7	Lawful Neutral	Athletics|Insight|Perception|Survival|Intimidation	Glaive|Crossbow, heavy|Crossbow, light		08 12 18	LN	N	L	Goliath		Glaive|Crossbow, Heavy|Crossbow, Light	4-7	happy_visvesvaraya
642873	Protector Aasimar	Cloistered Scholar	2018-08-12T17:56:09Z	Paladin 1	Paladin		1		11	18	14	12	12	13	16	20		Arcana|History|Religion|Persuasion	Morningstar|Javelin		08 12 18		NA	NA	Aasimar		Morningstar|Javelin	1-3	frosty_northcutt
84a29e	Variant	Acolyte	2018-10-25T12:05:06Z	Cleric 2	Cleric	Arcana Domain	2		18	17	14	12	13	10	16	12		Arcana|Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light	Detect Magic*1|Magic Missile*1	10 25 18		NA	NA	Half-Elf	Detect Magic*1|Magic Missile*1	Mace|Crossbow, Light	1-3	relaxed_edison
da4f7e	Hill Dwarf	Entertainer	2018-10-25T11:56:06Z	Bard 2	Bard		2		22	12	12	12	15	12	10	15		Acrobatics|Stealth|Deception|Performance|Persuasion	Longsword|Dagger		10 25 18		NA	NA	Dwarf		Longsword|Dagger	1-3	zen_meninsky
f6c80b	Lineage - Meph	Acolyte	2018-10-25T11:59:50Z	Paladin 2	Paladin		2		22	16	14	12	12	12	10	16		Athletics|Religion|Insight|Intimidation	Glaive|Crossbow, heavy|Javelin		10 25 18		NA	NA	Tiefling		Glaive|Crossbow, Heavy|Javelin	1-3	nervous_galois
f04c3d	Goliath	clan hero	2018-06-24T02:19:02Z	Monk 3	Monk	Way of the Sun Soul	3		30	14	15	17	16	9	12	11	neutral	Athletics|Acrobatics|History|Insight|Intimidation	Spear|Dart|Unarmed strike		06 23 18	NN	N	N	Goliath		Spear|Dart|Unarmed Strike	1-3	xenodochial_thompson
d2bd0f	Hill Dwarf	Soldier	2018-07-05T00:52:10Z	Cleric 2	Cleric	Life Domain	2		17	17	14	13	16	10	16	14	neutral good	Athletics|Religion|Insight|Intimidation	Warhammer|Handaxe	Light*0|Sacred Flame*0|Thaumaturgy*0|Bless*1|Cure Wounds*1	07 04 18	NG	G	N	Dwarf	Light*0|Sacred Flame*0|Thaumaturgy*0|Bless*1|Cure Wounds*1	Warhammer|Handaxe	1-3	jovial_gagarin
58f1cc	Tabaxi	Hermit	2018-07-03T23:12:24Z	Monk 2	Monk		2		15	15	10	16	13	10	14	15	Chaotic Good	Athletics|Stealth|Religion|Insight|Medicine|Perception	Dart|Unarmed strike|Spear		07 03 18	CG	G	C	Tabaxi		Dart|Unarmed Strike|Spear	1-3	competent_aryabhata
f3ff2e	Forest Gnome	Hermit	2018-06-19T10:10:16Z	Ranger 3	Ranger	Hunter	3		25	16	8	16	13	14	14	10		Investigation|Religion|Medicine|Perception|Survival	Shortsword|Longbow		06 19 18		NA	NA	Gnome		Shortsword|Longbow	1-3	thirsty_ganguly
1c7c77	Half-Elf	Urban Bounty Hunter	2018-09-15T14:41:16Z	Fighter 1	Fighter		1		11	16	14	18	14	14	8	10		Athletics|Acrobatics|Stealth|Insight|Perception|Persuasion	Scimitar|Rapier		09 15 18		NA	NA	Half-Elf		Scimitar|Rapier	1-3	heuristic_goodall
c488b0	Dwarf	Clan Crafter	2018-11-05T07:15:19Z	Cleric 5	Cleric	Forge Domain	5	Durable	52	20	16	10	18	12	17	9	CG	History|Insight	Light Hammer|Warhammer|Crossbow, Heavy|Battleaxe	Mending*0|Sacred Flame*0|Spare The Dying*0|Thaurmaturgy*0|Identify*1|Searing Smite*1|Cure Wounds*1|Shield Of Faith*1|Purify Food And Drink*1|Guiding Bolt*1|Detect Magic*1|Heat Metal*2|Magic Weapon*2|Locate Object*2|Lesser Restoration*2|Prayer Of Healing*2|Aid*2|Calm Emotions*2|Find Traps*2|Hold Person*2|Silence*2|Spiritual Weapon*2|Elemental Weapon*3|Protection from Energy*3|Dispel Magic*3|Mass Healing Word*3|Clairvoyance*3	11 04 18	CG	G	C	Dwarf	Mending*0|Sacred Flame*0|Spare the Dying*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Cure Wounds*1|Shield of Faith*1|Purify Food and Drink*1|Guiding Bolt*1|Detect Magic*1|Heat Metal*2|Magic Weapon*2|Locate Object*2|Lesser Restoration*2|Prayer of Healing*2|Aid*2|Calm Emotions*2|Find Traps*2|Hold Person*2|Silence*2|Spiritual Weapon*2|Elemental Weapon*3|Protection from Energy*3|Dispel Magic*3|Mass Healing Word*3|Clairvoyance*3	Light hammer|Warhammer|Crossbow, Heavy|Battleaxe	4-7	nifty_gates
76a9ad	Dwarf	Clan Crafter	2018-11-05T04:13:01Z	Cleric 5	Cleric	Forge Domain	5	Durable	52	20	16	10	18	12	17	9	CG	History|Insight	Light Hammer|Warhammer|Crossbow, Heavy|Battleaxe	Mending*0|Sacred Flame*0|Spare The Dying*0|Thaurmaturgy*0|Identify*1|Searing Smite*1|Cure Wounds*1|Shield Of Faith*1|Purify Food And Drink*1|Guiding Bolt*1|Detect Magic*1|Heat Metal*2|Magic Weapon*2|Locate Object*2|Lesser Restoration*2|Prayer Of Healing*2|Aid*2|Calm Emotions*2|Find Traps*2|Hold Person*2|Silence*2|Spiritual Weapon*2|Elemental Weapon*3|Protection from Energy*3|Dispel Magic*3|Mass Healing Word*3|Clairvoyance*3	11 04 18	CG	G	C	Dwarf	Mending*0|Sacred Flame*0|Spare the Dying*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Cure Wounds*1|Shield of Faith*1|Purify Food and Drink*1|Guiding Bolt*1|Detect Magic*1|Heat Metal*2|Magic Weapon*2|Locate Object*2|Lesser Restoration*2|Prayer of Healing*2|Aid*2|Calm Emotions*2|Find Traps*2|Hold Person*2|Silence*2|Spiritual Weapon*2|Elemental Weapon*3|Protection from Energy*3|Dispel Magic*3|Mass Healing Word*3|Clairvoyance*3	Light hammer|Warhammer|Crossbow, Heavy|Battleaxe	4-7	stoic_turing
8a9dd6	Variant	Acolyte	2018-12-23T15:31:21Z	Warlock 3	Warlock	The Celestial	3		24	12	8	15	14	10	12	17		Sleight of Hand|Arcana|Religion|Insight|Perception|Deception|Persuasion	Sickle|Quarterstaff|Dagger	Light*0|Sacred Flame*0|Eldritch Blast*0|Chill touch*0	12 23 18		NA	NA	Half-Elf	Light*0|Sacred Flame*0|Eldritch Blast*0|Chill Touch*0	Sickle|Quarterstaff|Dagger	1-3	confident_mirzakhani
8a9dd6	Half-elf	Acolyte	2018-12-24T02:45:32Z	Warlock 3	Warlock	The Celestial	3		24	13	8	15	14	10	12	17	Nuetral Good	Sleight of Hand|Arcana|Religion|Insight|Perception|Deception|Persuasion	Sickle|Quarterstaff|Dagger	Light*0|Sacred Flame*0|Eldritch Blast*0|Chill Touch*0|Minor Illusion*0|Guidance*0|Spare The Dying*0|Cure Wounds*1|Hex*1|Shatter*2|Lesser Restoration*2	12 23 18	NG	G	N	Half-Elf	Light*0|Sacred Flame*0|Eldritch Blast*0|Chill Touch*0|Minor Illusion*0|Guidance*0|Spare the Dying*0|Cure Wounds*1|Hex*1|Shatter*2|Lesser Restoration*2	Sickle|Quarterstaff|Dagger	1-3	confident_mirzakhani
40ca29	Sea Elf	Sailor	2018-05-28T02:42:33Z	Ranger 1	Ranger		1		11	14	12	17	12	10	15	8		Athletics|Stealth|Animal Handling|Perception|Survival	Shortsword|Longbow		05 27 18		NA	NA	Elf		Shortsword|Longbow	1-3	elastic_hertz
e7c832	Sea Elf	Sailor	2018-06-01T22:58:22Z	Ranger 2	Ranger		2		18	14	12	17	12	10	15	8		Athletics|Stealth|Animal Handling|Perception|Survival	Longbow|Rapier|Underwater Bow		06 01 18		NA	NA	Elf		Longbow|Rapier	1-3	kind_wozniak
887860	Human	Faction Agent	2018-06-14T19:19:16Z	Cleric 5	Cleric	Arcana Domain	5	Magic Initiate	28	13	9	10	10	16	18	12		Arcana|History|Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light	Mending*0|Guidance*0|Light*0|Detect Magic*1|Magic Missile*1|Guiding bolt*1|Find Familiar*1|Magic Weapon*2|Arcanist's Magic Aura*2|Dispel Magic*3|Magic Circle*3	06 14 18		NA	NA	Human	Mending*0|Guidance*0|Light*0|Detect Magic*1|Magic Missile*1|Guiding Bolt*1|Find Familiar*1|Magic Weapon*2|Nystul’s Magic Aura*2|Dispel Magic*3|Magic Circle*3	Mace|Crossbow, Light	4-7	gifted_kilby
8dfba8	Wood Elf	Cloistered Scholar	2018-06-26T19:23:24Z	Cleric 5	Cleric	Light Domain	5		38	18	8	16	14	12	18	8		History|Religion|Insight|Medicine|Perception	Mace|Crossbow, light	Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2|Daylight*3|Fireball*3	06 26 18		NA	NA	Elf	Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2|Daylight*3|Fireball*3	Mace|Crossbow, Light	4-7	youthful_swirles
72b41d	Human	Cloistered Scholar	2018-06-27T17:34:49Z	Cleric 5	Cleric	Arcana Domain	5	Resilient	38	17	8	12	14	16	18	8		Arcana|History|Nature|Religion|Insight|Perception	Mace|Crossbow, light	Detect Magic*1|Magic Missile*1|Magic Weapon*2|Arcanist's Magic Aura*2|Dispel Magic*3|Magic Circle*3	06 27 18		NA	NA	Human	Detect Magic*1|Magic Missile*1|Magic Weapon*2|Nystul’s Magic Aura*2|Dispel Magic*3|Magic Circle*3	Mace|Crossbow, Light	4-7	angry_swartz
721f6a	Tiefling	Far Traveler	2018-06-27T13:49:17Z	Warlock 5	Warlock	The Fiend	5	Flames of Phlegethos	33	11	8	10	12	14	14	18		Arcana|Insight|Perception|Intimidation	Crossbow, light|Dagger		06 27 18		NA	NA	Tiefling		Crossbow, Light|Dagger	4-7	sleepy_dhawan
4f5fa9	Variant	Urban Bounty Hunter	2018-06-21T22:56:33Z	Rogue 12	Rogue	Swashbuckler	12		99	16	10	20	17	10	13	18		Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Rapier|Shortbow|Dagger		06 21 18		NA	NA	Half-Elf		Rapier|Shortbow|Dagger	12-15	jolly_colden
4f5fa9	Variant	Urban Bounty Hunter	2018-07-14T22:06:49Z	Rogue 13	Rogue	Swashbuckler	13		107	16	10	20	17	10	13	18		Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Rapier|Shortbow|Dagger		07 14 18		NA	NA	Half-Elf		Rapier|Shortbow|Dagger	12-15	jolly_colden
4f5fa9	Variant	Urban Bounty Hunter	2018-06-20T23:47:34Z	Rogue 12	Rogue	Swashbuckler	12		87	16	10	20	15	10	18	15		Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Rapier|Shortbow|Dagger		06 20 18		NA	NA	Half-Elf		Rapier|Shortbow|Dagger	12-15	jolly_colden
4f5fa9	Variant	Urban Bounty Hunter	2018-06-21T19:02:26Z	Rogue 12	Rogue	Swashbuckler	12		99	16	10	20	17	10	13	18		Athletics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Rapier|Shortbow|Dagger	Green Flame Blade*0	06 21 18		NA	NA	Half-Elf	Green-Flame Blade*0	Rapier|Shortbow|Dagger	12-15	jolly_colden
78ea59	Tabaxi	Hermit	2018-06-13T03:14:45Z	Artificer 12|Rogue 8	Artificer|Rogue	Alchemist|Thief	20		167	15	16	16	14	13	13	15		Stealth|Nature|Religion|Medicine|Perception|Deception|Persuasion	Handaxe|Spear|Crossbow, light	Identify (Ritual)*1|Detect Magic (Ritual)*1	06 12 18		NA	NA	Tabaxi	Identify*1|Detect Magic*1	Handaxe|Spear|Crossbow, Light	19-20	vigilant_napier
4fd709	Firbolg	Outlander	2018-09-15T17:13:59Z	Druid 3	Druid	Circle of Dreams	3		25	13	14	10	14	12	17	8		Athletics|Nature|Animal Handling|Survival			09 15 18		NA	NA	Firbolg			1-3	sharp_galois
e8ccf7	Hill Dwarf	Hermit	2018-09-02T17:16:15Z	Druid 4	Druid	Circle of the Moon	4		37	14	13	12	16	10	18	8		Nature|Religion|Medicine|Perception	Club	Guidance*0	09 02 18		NA	NA	Dwarf	Guidance*0	Club	4-7	compassionate_knuth
060ca9	Dragonborn	Folk Hero	2018-12-07T16:21:50Z	Barbarian 4	Barbarian	Path of the Zealot	4		45	12	18	10	15	10	10	14		Athletics|Animal Handling|Perception|Survival	Greataxe|Handaxe|Javelin		12 07 18		NA	NA	Dragonborn		Greataxe|Handaxe|Javelin	4-7	relaxed_noether
335103	Mountain Dwarf	Hermit	2018-06-21T18:23:01Z	Cleric 7	Cleric	Tempest Domain	7		68	11	15	10	19	10	12	18		History|Religion|Insight|Medicine	Crossbow, Light|Warhammer|Maul	Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3|Control Water*4|Ice Storm*4	06 21 18		NA	NA	Dwarf	Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3|Control Water*4|Ice Storm*4	Crossbow, Light|Warhammer|Maul	4-7	awesome_ritchie
38e5a0	Triton	Custom	2018-11-06T20:32:33Z	Warlock 2	Warlock	The Celestial	2		20	14	12	14	14	12	16	16		Investigation|Medicine|Perception|Deception	Crossbow, light|Dagger|Greatclub|Eldritch Blast|Guiding Bolt	Light*0|Sacred Flame*0|Eldritch Blast*0|Create Bonfire*0|Healing Elixir*1|Detect Magic*1|Cure Wounds*1|Guiding Bolt*1	11 06 18		NA	NA	Triton	Light*0|Sacred Flame*0|Eldritch Blast*0|Create Bonfire*0|Detect Magic*1|Cure Wounds*1|Guiding Bolt*1	Crossbow, Light|Dagger|Greatclub	1-3	festive_shirley
dba8b6	Wood Elf	Custom	2018-10-12T23:23:14Z	Monk 5	Monk	Way of the Open Hand	5	Mobile	33	16	9	16	12	12	16	10		Acrobatics|Stealth|Investigation|Insight|Perception	Shortsword|Dart|Unarmed strike		10 12 18		NA	NA	Elf		Shortsword|Dart|Unarmed Strike	4-7	modest_payne
b81e29	Stout Halfling	Entertainer	2019-01-20T15:18:30Z	Fighter 4	Fighter	Champion	4	Tavern Brawler	38	17	18	19	18	11	13	14	Lawful/neutral 	Athletics|Acrobatics|Intimidation|Performance	Crossbow, light|Trident|Brass Knuckles|Knuckle Blades		01 20 19		NA	NA	Halfling		Crossbow, Light|Trident	4-7	boring_austin
b81e29	Stout Halfling	Entertainer	2019-01-07T01:30:43Z	Fighter 3	Fighter	Champion	3		28	17	17	19	18	11	13	14	Lawful/neutral 	Athletics|Acrobatics|Intimidation|Performance	Crossbow, light|Trident|Brass Knuckles		01 06 19		NA	NA	Halfling		Crossbow, Light|Trident	1-3	boring_austin
ab9893	Shadow Elf	Far Traveler	2018-12-03T19:36:35Z	Ranger 1	Ranger		1		11	16	10	17	12	12	14	10		Stealth|Animal Handling|Insight|Perception|Survival	Javelin|Mace|Longbow		12 03 18		NA	NA	Elf		Javelin|Mace|Longbow	1-3	wizardly_yonath
be5a29	Half-Elf	Acolyte	2018-09-14T00:19:32Z	Cleric 1	Cleric	Life Domain	1		11	18	12	11	17	11	19	16		Religion|Insight|Medicine|Persuasion	Mace|Quarterstaff	Bless*1|Cure Wounds*1	09 13 18		NA	NA	Half-Elf	Bless*1|Cure Wounds*1	Mace|Quarterstaff	1-3	stupefied_germain
a9a61d	Turtle	Criminal	2018-06-23T02:20:07Z	Druid 16	Druid	Circle of the Land	16		153	14	10	12	18	13	20	10		Stealth|Nature|Animal Handling|Survival|Deception	Scimitar	Barkskin*2|Spider Climb*2|Call Lightning*3|Plant Growth*3|Divination*4|Freedom of Movement*4|Commune with Nature*5|Tree Stride*5	06 22 18		NA	NA	Turtle	Barkskin*2|Spider Climb*2|Call Lightning*3|Plant Growth*3|Divination*4|Freedom of Movement*4|Commune with Nature*5|Tree Stride*5	Scimitar	16-18	admiring_euler
cb9242	Goblin	Criminal	2018-06-23T03:10:32Z	Sorcerer 16	Sorcerer	Wild Magic	16	Lucky	104	13	8	17	14	12	10	20		Stealth|Arcana|Deception|Intimidation	Quarterstaff|Dagger		06 22 18		NA	NA	Goblin		Quarterstaff|Dagger	16-18	elastic_newton
2b842f	Lizardfolk	Mercenary Veteran	2018-06-24T17:25:13Z	Fighter 16	Fighter	Champion	16		164	16	20	16	18	12	12	9		Athletics|Acrobatics|Insight|Perception|Survival|Persuasion	Greatsword|Warhammer		06 24 18		NA	NA	Lizardfolk		Greatsword|Warhammer	16-18	vigilant_moore
570111	Human	Hermit	2018-10-12T00:56:15Z	Monk 2	Monk		2		17	15	13	16	14	11	15	9		Athletics|Acrobatics|Religion|Medicine	Shortsword|Dart|Unarmed Strike		10 11 18		NA	NA	Human		Shortsword|Dart|Unarmed Strike	1-3	gifted_stonebraker
